Emailing (geklickt);Emailing (geöffnet);SAP GP Nummer
0;0;16699495
0;0;16465183
0;1;16465206
0;0;16465511
0;1;16466643
0;0;16700696
0;1;16701160
0;0;16701973
0;0;16492811
0;0;18511379
0;1;18512346
0;0;18512839
0;1;18516799
0;0;18521326
0;1;17027464
0;0;17661573
0;1;17663947
0;0;17029641
1;1;17031275
0;1;17031440
0;0;17667782
0;1;17032572
0;1;17033251
0;1;17034059
0;1;17035014
0;1;17035375
0;0;17690602
0;0;17691110
0;0;17691282
1;1;17035629
0;1;17036063
0;1;17036206
0;1;17037370
0;0;17693188
0;1;17037676
0;1;17505448
0;0;16229391
0;1;18146154
0;0;15523447
0;1;15523730
1;1;15523879
0;0;16229699
0;0;16229948
0;0;16230005
0;0;18287834
0;0;17840842
0;0;17509272
0;1;14651032
0;1;16016464
0;1;15489491
0;1;15490277
0;1;15490671
0;0;15491842
0;1;18399711
0;0;16142660
0;1;18400062
0;1;17052867
0;0;18080406
0;1;18565564
0;0;18566681
0;1;18568533
0;0;18568569
0;0;18568760
1;1;18312782
0;0;18313953
0;0;18314280
1;1;16393654
0;1;16251444
0;0;16250265
0;0;16250727
0;0;16394395
0;1;16394718
0;0;16395087
0;1;16251730
0;1;16172013
1;1;16172337
1;1;16172533
1;1;16172676
0;0;16395306
0;0;16395760
0;0;16396063
0;0;16396676
0;0;16397563
0;0;16172976
0;0;16173454
0;1;16251036
0;0;16397572
0;0;16174071
0;0;16174143
0;0;16174150
0;0;16174183
0;1;16252263
0;1;16398643
0;0;18342827
0;0;18730191
0;0;18408050
0;1;18342985
0;1;18646036
1;1;16323470
0;0;16467003
0;1;16323593
0;1;16323741
0;0;16471505
1;1;16324381
1;1;16500529
0;0;16500632
0;0;16345320
1;1;16346344
0;0;16501483
0;0;16501770
0;1;18167430
0;1;18167902
0;1;16502261
0;0;16503348
1;1;16503509
0;1;16503570
0;1;16503701
1;1;16504151
0;1;16504567
0;0;16504831
0;0;16505007
1;1;16474035
0;1;16474115
0;0;16474398
0;1;16505951
0;1;16476075
0;1;18345553
0;1;16506959
0;0;16507395
1;1;16509357
0;0;16324907
1;1;16325014
0;1;16325051
0;1;16325322
1;1;16509365
0;0;16509419
1;1;18168949
0;0;16511915
0;0;16512073
0;1;16513407
0;0;16514226
0;0;16514371
0;1;17860141
1;1;16514419
0;0;16517677
0;1;16520584
0;0;16520724
0;0;16520884
0;0;16521866
0;1;16523773
0;0;16523933
0;1;16524854
0;1;16525030
0;0;16525812
0;0;16526153
0;1;16526542
0;1;16527181
0;0;17057317
0;0;17058872
0;0;17061301
0;0;17065361
0;1;17065799
0;1;16412495
0;0;16413442
0;0;17069432
0;0;17072091
0;1;16415976
0;0;16416630
0;1;16417551
0;1;17074621
0;1;16420568
0;0;16422400
0;0;17077920
0;0;17078929
1;1;17081479
0;1;16142866
0;0;16143122
0;0;16207750
0;0;16207768
0;1;16207965
1;1;16208055
1;1;16208080
0;1;16116670
0;0;16106782
0;1;16709932
1;1;16208815
0;1;18738509
0;0;16117639
1;1;16117661
0;1;18819554
0;1;18819732
1;1;18652493
0;1;18539342
0;1;18655772
0;1;18655844
0;1;18049437
0;1;18540071
0;0;18656586
0;0;16405611
0;0;16741607
1;1;16741739
0;0;16744113
0;0;16243605
0;0;17000289
0;0;16244117
0;0;17006118
0;0;17006185
0;0;17010231
0;1;16247783
1;1;16065121
0;0;17077612
0;1;16448046
0;1;18194833
0;1;16731373
0;1;17401999
1;1;16448968
0;1;16449107
0;1;16732134
0;1;16732601
0;1;16733034
0;1;18199789
0;0;18200974
0;1;18202162
0;0;18202478
0;1;16449283
0;1;16734081
0;1;18203857
0;0;16734539
0;0;17402381
0;1;17402417
0;0;16449977
0;1;16450893
0;0;17080617
0;1;17080660
0;1;16451039
0;1;16451269
0;1;16451558
1;1;17402577
0;1;17405948
0;1;17406125
0;0;17406430
0;0;17406487
0;0;17406490
0;1;17406516
0;0;17406750
1;1;17406810
0;0;17406844
0;0;17406847
0;1;17406912
0;0;17407222
0;0;17407372
1;1;17407596
0;1;17407658
0;0;17407854
0;0;17420709
0;0;17423258
1;1;17426240
0;0;17426720
0;0;17427845
0;0;17429992
1;1;18227810
0;0;18233424
0;0;17834536
0;0;18235262
0;1;17101192
0;0;17835621
0;1;17111495
0;1;18239682
0;1;17119083
0;1;16254491
0;0;16254728
0;0;18554427
0;0;18554734
0;0;18555250
1;1;18633831
0;1;18634198
0;0;18556643
0;0;18556849
0;0;18636001
0;1;16005847
0;1;16006405
0;1;16166409
0;0;16012827
0;1;16167579
0;0;18094538
0;0;17660730
0;1;17660910
0;1;18095870
0;1;17274441
0;1;17828295
0;1;18098728
0;0;17828321
0;1;17038578
0;0;17038996
0;0;17039189
0;1;17039617
0;1;17039821
0;0;17040307
0;0;17695596
1;1;17041214
0;1;17041665
0;0;17042048
0;1;17045687
0;0;17046073
0;0;17699470
0;0;17699877
1;1;17047356
0;1;17047721
0;0;17047791
0;0;17047989
0;0;17700795
0;1;17048692
0;1;17048910
0;0;17049534
0;1;17400346
0;1;16674022
0;0;17487442
0;1;17488104
0;1;17400446
0;1;17400632
0;1;17400641
0;1;16675742
0;0;16676108
1;1;17488884
1;1;17489311
0;1;17489613
0;1;17400684
0;0;17400953
0;1;17490497
0;1;16677542
0;1;16677939
0;0;16678323
0;0;16678675
0;1;17493060
1;1;16679040
0;0;18522150
1;1;18530003
0;1;17820768
0;0;17821132
0;0;18215112
0;0;17821606
1;1;15492030
0;1;16018197
0;1;15494944
0;1;15495712
1;1;15497717
0;1;15497830
0;1;15497917
1;1;15503231
0;1;15521597
0;0;16020904
1;1;16467866
0;0;16702719
0;1;16493209
0;0;16493329
0;0;16468619
0;0;16468976
0;1;16469000
0;0;16704110
0;1;16704319
0;0;16704366
0;1;16704639
0;1;16253702
0;1;16253776
0;1;16493893
1;1;16469853
0;1;16254266
1;1;16254311
0;1;16254485
0;0;16254961
0;0;16254988
0;1;16705125
0;1;16705546
1;1;16705964
0;1;16706173
0;0;16706176
0;1;16494492
0;1;18147162
1;1;18147456
0;1;17841028
0;1;17511686
0;0;18147797
0;0;18147972
0;0;17512843
0;1;18148509
0;1;17514587
1;1;17514853
0;1;17514864
0;1;16230538
0;0;18293321
1;1;18569768
0;0;18316337
1;1;18535937
0;1;18319672
0;0;18320694
0;0;17058525
0;1;17059369
0;0;16078174
0;1;16144678
1;1;16145564
0;1;16145818
0;1;18403050
0;0;18084717
0;1;18086119
0;1;18403673
0;1;17059584
0;1;17060983
0;1;18627739
0;0;18628499
0;0;18404347
0;0;17066759
0;0;16710961
0;1;16399635
0;0;16400268
0;0;16251962
0;1;16252037
0;1;16253008
0;0;16400918
0;1;16252465
0;1;18821028
0;1;16252514
0;0;16253734
0;0;18198871
0;1;16402455
0;1;16403102
0;1;16175556
0;0;16403161
0;0;16728380
0;0;16403380
1;1;16403917
0;1;18740354
0;0;18200660
0;0;18200807
0;1;16253360
0;1;16253370
0;1;16404661
0;1;16405125
0;0;16422492
0;1;16422935
0;0;16423234
0;0;16423541
0;0;16145785
1;1;16424052
0;0;16425648
0;0;16427571
0;0;16147996
0;1;16149187
1;1;16149364
0;0;16428234
0;1;16431009
0;1;16431099
1;1;16431454
0;1;16431891
0;1;16432683
0;1;16150109
0;0;16439110
0;0;16439327
0;0;16528145
0;1;16528887
0;1;16529577
0;0;16529997
0;1;16530432
0;1;16532683
0;1;16351367
0;0;18647667
0;0;16534083
1;1;17860266
0;0;16535488
0;0;16535852
0;1;16536765
0;1;16539395
1;1;16539497
0;0;16540565
0;1;16353320
1;1;16541570
0;0;16541635
0;0;16353769
0;1;16541750
0;0;16541792
0;0;16542630
1;1;16543455
0;0;16476355
0;0;16545080
0;0;16545722
1;1;16546219
0;1;16477362
0;0;16477450
0;0;16548224
0;0;16118381
0;1;16549194
0;1;16549944
0;1;16550207
0;1;16107341
0;1;16107637
0;0;16551890
0;1;16552487
0;0;16552591
0;1;16118828
0;0;16119318
0;1;18649199
0;0;16552756
0;0;16552793
0;0;16552877
0;1;16552878
0;1;16119463
0;1;16209600
0;0;16024190
0;1;16209845
1;1;16109219
0;0;16109770
0;0;16122182
0;0;16122434
0;1;18170239
0;1;18172221
0;0;18172980
0;1;18349933
0;1;18349935
0;1;18349117
0;0;16407042
0;1;18050152
0;1;17011635
0;1;17011901
0;1;18657777
0;1;16248367
0;1;17012197
0;0;17012436
0;1;18349217
0;1;17012618
0;0;18349825
0;0;16248597
0;0;17013706
0;1;17014108
0;0;17014354
0;0;16248901
0;1;16249114
0;1;18350149
0;0;18350193
0;0;16249457
0;0;17015514
0;0;17015553
0;0;17015702
0;0;17016236
0;1;17016496
0;1;18428523
0;1;16250536
0;0;16250778
0;1;16250784
0;0;17017586
0;1;17017977
0;0;17018139
0;1;17018315
0;1;17018669
0;1;16066427
1;1;16067789
0;1;16068460
1;1;16069637
1;1;18215068
0;1;18215897
0;0;18216170
0;0;18218373
0;0;18223677
1;1;18224229
0;1;18227671
0;1;17435020
0;1;17436348
0;0;17438385
0;1;17440544
0;0;17443163
0;1;17443304
0;1;17444839
1;1;17445879
0;1;17446657
0;1;17451566
0;0;17452420
1;1;17458184
1;1;17458437
0;0;17460220
0;1;17464936
0;1;17402787
0;1;17402791
0;0;16452162
0;1;16452360
1;1;16452494
0;0;16452783
0;0;17402978
0;0;17403053
0;1;17403068
0;0;16013127
0;1;16013137
0;1;16737743
0;1;16737789
0;0;17403796
0;1;18559992
1;1;18561847
0;1;18562121
0;0;18639924
0;1;17120807
0;1;18565520
0;1;18242078
0;1;18242289
0;0;18244132
1;1;16305598
0;0;16307524
1;1;16307529
1;1;16307942
0;0;16308656
1;1;17173530
0;1;18249006
0;0;16313350
0;0;16015180
0;1;16016304
0;1;16017968
0;1;16018080
0;1;16019435
0;1;18537751
1;1;18538210
0;1;18540252
0;1;17283818
0;0;17284582
0;1;16168080
0;1;16168082
0;1;16168401
0;1;18543301
0;0;18543308
0;1;16169278
0;0;18544670
0;1;16169956
0;1;16170018
0;0;16170434
0;0;16170599
0;0;16170963
0;1;16171525
0;0;17703534
0;0;17053213
1;1;17053277
0;0;17055013
0;1;17706467
0;1;17057483
0;1;17058128
0;1;17058131
0;1;17707076
0;1;17707277
0;0;17707894
0;0;17059123
0;0;17060122
0;0;17060901
0;0;17062706
0;0;17063143
0;1;16071149
0;0;17401355
0;1;17401386
0;1;16680257
0;1;16681794
0;0;16683525
1;1;17498570
0;0;16685334
0;1;16685635
0;1;16686411
0;1;16071731
0;1;17401623
0;1;17401656
0;1;17503097
0;0;16687385
0;0;17822256
0;1;17822310
0;0;17822358
0;1;17822400
0;0;17822637
0;1;17823009
0;0;18219466
1;1;17823037
0;0;17823060
0;1;17823116
0;0;17823312
0;1;17823321
0;0;17823337
0;1;18226369
1;1;18226606
0;0;17823875
0;0;16471171
1;1;16707313
0;1;16708919
0;1;16709694
0;0;16710128
0;1;16496089
0;1;16473631
0;0;16710446
0;1;16711660
0;1;16712214
0;0;16496497
0;1;16474820
1;1;16475046
0;0;16475295
0;0;16714556
0;1;16257675
1;1;16498260
0;0;16715972
0;1;16717474
0;0;16022000
0;1;15528471
0;0;15529651
0;0;15537280
0;0;16022906
0;1;15544928
1;1;15548252
0;1;15549144
0;1;18294343
0;0;18294530
1;1;18151666
0;1;17517012
0;0;18571760
0;0;17520867
0;0;18321948
0;0;17521955
0;1;18153397
0;1;18153510
0;1;18323162
0;1;17522387
0;1;18573370
0;0;18573609
1;1;17524592
0;1;18324054
0;1;18328640
0;1;16079209
0;1;16148026
1;1;17071088
0;0;17071592
0;1;18097498
0;1;16079681
0;0;17078379
1;1;17080217
0;1;17082118
0;0;17082237
0;1;17083284
1;1;17084181
0;1;16149171
1;1;16149477
0;1;16110355
0;0;16110412
0;1;16110428
0;1;16110687
0;1;16029458
1;1;16125627
0;0;16111283
0;0;16111285
0;1;16210901
0;1;16127200
0;0;16127793
1;1;16127822
0;1;18821745
0;1;18740936
0;1;18206742
0;1;18210278
0;0;16155725
0;1;16729864
0;1;16156236
0;0;16440495
0;1;16440557
0;0;16440861
0;0;18211774
0;1;17110566
0;1;17113061
0;0;17115082
1;1;16160109
0;1;16161067
0;1;17118586
0;1;17118708
0;1;16161169
0;1;16162786
0;0;16443905
0;1;16444352
0;1;16445689
0;1;16446219
0;1;17189901
0;0;17197176
0;0;16253745
0;1;16405621
0;1;16254982
0;1;16255103
0;1;16255688
0;0;16254563
0;0;16177260
0;0;16407390
0;0;16178282
0;1;16178338
0;1;18733239
0;1;16478140
0;1;16479717
1;1;16480171
0;1;16480409
0;0;16481062
0;0;18412344
0;0;18418069
0;1;16071638
0;1;16071887
0;0;16357125
1;1;16357749
0;1;16357840
0;0;18734354
0;0;18650699
1;1;16075007
0;1;17019599
0;0;17019731
0;1;16252394
0;1;17020895
0;1;17021126
0;0;16253188
0;0;17021971
0;0;17024343
0;1;16253458
0;1;16253504
1;1;16253585
1;1;16253717
0;1;17025380
0;0;17025423
0;1;17025460
0;0;16255238
0;1;16256427
1;1;17028189
1;1;17028276
1;1;16257386
1;1;16257451
0;1;16257569
0;0;18052919
0;1;18659415
0;1;16407184
0;0;16407797
0;0;16408020
1;1;18544120
0;0;16045401
0;0;18054895
0;1;16408627
0;0;16408799
1;1;16408860
0;1;16409032
0;1;16409107
0;1;16409183
0;0;16409266
0;1;18512208
0;0;18351153
0;1;18175236
0;0;16326110
0;0;16326481
0;1;18351760
0;1;16326526
0;0;16326658
0;1;18514130
0;0;16553866
1;1;16581567
0;1;16581677
0;0;16581900
0;0;16582687
1;1;16583373
1;1;16583772
0;1;16642089
1;1;16643437
1;1;16644349
1;1;16647430
0;1;16647546
0;1;18230633
0;0;18233165
0;1;18235710
0;1;18236663
0;0;17469680
0;1;17471797
0;1;17475032
0;1;17477331
0;0;17480624
0;1;17484041
0;0;17486775
1;1;17492443
0;1;17493050
0;0;17497779
0;1;17498338
0;0;17503016
0;1;17511505
0;1;17184146
0;0;17190464
0;0;16317168
0;1;16317307
1;1;16320654
0;0;16322013
0;1;16323436
1;1;16323655
0;0;18567574
0;0;18568538
0;1;18643888
0;1;18568726
0;1;18568751
0;1;18569666
0;0;18569908
1;1;17403976
0;1;17090235
0;1;16454542
0;1;16454749
0;1;17092076
1;1;17404537
1;1;16742663
0;1;17404594
0;1;17404668
0;0;16743981
0;0;16743983
1;1;16744155
0;0;17095977
0;0;16455679
0;1;16455696
0;0;16455701
1;1;16455838
0;1;16025619
0;0;16027463
0;1;16029068
0;1;16029865
1;1;16035116
0;0;16036341
0;1;16036349
0;1;16036779
0;1;16172414
0;1;17692063
0;1;18104498
0;1;16173490
0;0;16173540
0;1;18105728
0;1;18106228
0;1;18106645
0;0;17694733
0;1;17289328
0;1;17290810
0;0;17294842
0;1;18545669
0;1;18550714
1;1;18551031
0;0;18551645
0;0;18552749
0;1;18553383
0;0;18553924
0;0;18554006
1;1;18555928
0;0;18556581
0;0;18557063
0;1;17710468
0;1;17711344
0;1;17063608
1;1;17711434
1;1;17711644
0;1;17712103
0;1;17065568
1;1;17066702
1;1;17712594
1;1;17068776
0;1;17069816
0;0;17712905
0;1;17072560
0;0;17073825
0;0;17074465
0;1;17075787
1;1;17078706
0;0;17504238
1;1;17504793
0;1;17402060
0;0;17505974
0;0;17506954
0;0;16689226
0;1;17402366
0;0;17508126
0;0;16689241
0;1;16689864
0;0;16690162
0;0;16690467
1;1;17508924
0;0;17510294
0;0;17402584
0;1;17402657
0;1;16259811
0;1;16720100
0;0;16502501
0;1;16722262
0;0;16728297
0;1;16503881
0;1;16504064
1;1;16259855
0;0;16260243
0;0;16260294
0;0;16477759
0;1;16505236
1;1;16505323
1;1;16729271
1;1;16505588
0;1;16506464
1;1;16506674
0;0;16478071
0;0;16478248
0;0;16506992
0;0;18228712
0;1;17824541
0;1;17824590
0;0;18231855
0;0;17824786
0;1;17824980
0;0;17825216
1;1;18259551
0;1;16023728
0;1;15562191
0;1;15567713
1;1;16024352
0;0;16449102
0;1;16452641
1;1;16452666
1;1;16453068
0;0;16453867
0;1;16168646
1;1;16168814
0;0;17226951
0;1;16170888
0;1;16171427
0;1;16454892
0;1;16455023
0;1;16456567
0;1;18154397
0;1;16231516
1;1;18298119
1;1;17858568
0;1;17526596
1;1;17526708
1;1;18299530
0;1;18157557
0;1;17530214
0;1;17530843
0;0;18158372
0;0;18333192
0;0;18336040
0;1;18337270
0;1;18308932
0;0;16128793
0;0;16129058
0;1;16129212
0;1;16031024
1;1;16211647
1;1;16111667
0;1;16129901
1;1;16211667
0;1;16212220
0;1;16739197
0;1;16740598
0;0;16743682
0;1;17001165
0;1;18823755
0;0;18742051
0;0;18220415
0;0;18824182
0;0;18824267
0;1;18824280
0;1;18670172
0;1;16255237
0;0;16255381
0;1;16255689
0;1;16255725
0;1;16407805
0;0;16407877
0;0;17089312
0;1;17089437
0;0;16410040
1;1;16178774
1;1;16257786
0;1;16258636
0;1;18110222
0;1;16411209
0;0;17091227
0;0;17097450
0;0;16258682
0;0;17098406
0;1;17099665
1;1;16258890
0;1;17106413
0;1;16179931
0;0;16179997
0;1;14651079
0;1;15491553
0;0;15516111
0;1;16078931
0;0;16079195
0;1;16647635
1;1;16647753
0;1;16648155
1;1;16648668
0;1;16648713
0;1;16648871
0;0;16649020
1;1;16649477
0;0;16649499
0;0;16649693
0;1;16649846
0;1;16650040
0;0;16650149
0;1;16651033
0;0;16652197
0;1;16482566
0;0;18418620
0;0;18419171
0;1;18419550
0;1;16361641
0;0;16362076
0;0;16487628
0;0;16488227
0;0;16362291
1;1;16363547
0;1;18735517
0;1;16367857
0;0;16367916
0;0;16491537
0;0;16369652
0;1;18735963
0;1;18546346
1;1;18355741
0;0;18547487
1;1;18547641
0;1;18547828
1;1;18515268
0;0;18177185
0;0;18177419
0;1;18548633
0;0;18548665
0;1;18056412
0;1;16410615
0;1;18250324
0;1;18250699
0;0;18516518
0;0;18251601
0;0;18253134
0;1;18253250
0;1;18255528
0;1;18255831
0;1;16328636
0;0;16328987
0;0;16329020
0;1;18257084
0;0;18259415
0;0;18259903
0;1;16258948
0;0;17031697
0;1;16259944
0;0;16260195
0;0;16260659
0;0;17034313
0;1;17034413
0;0;16260729
0;0;16300782
0;1;17034824
0;0;17035066
0;0;17035482
0;1;16305233
0;1;16306065
0;0;16307293
0;0;16307747
0;1;18656589
0;0;18657503
0;1;16039669
0;0;16039778
0;0;16040197
0;1;16041024
0;1;16042761
0;0;16042810
0;0;16045788
0;0;16047074
0;0;16048008
0;1;17512745
0;0;17513453
0;0;17515104
0;1;17516752
0;1;17518136
0;0;17519876
0;1;17525510
0;1;17526202
0;0;17527235
0;0;17529648
0;1;17530918
1;1;17531303
0;0;17531916
0;1;17532971
0;0;17533061
0;1;17535019
0;0;17538281
0;1;17538894
0;1;17540140
0;1;17541337
0;1;16456018
0;0;17404887
0;0;17003365
0;0;17003784
0;1;16456233
0;1;16456879
0;0;17404973
0;1;17097921
0;0;17004882
0;0;16457017
1;1;16457456
0;1;17405197
0;1;17405341
0;1;17405359
0;1;17005998
0;1;17006763
0;1;17006834
0;0;17405626
0;1;17405655
1;1;16173629
0;0;16173828
0;0;16174064
0;0;17298573
1;1;17835447
0;0;17835462
1;1;18107676
0;1;16174435
0;0;16174548
0;0;16174617
0;1;16174712
0;1;17696878
0;1;17697360
0;0;17697435
0;0;16175243
0;0;16177071
0;0;16177425
0;1;16179371
0;1;18558648
0;0;18560063
0;1;18561529
0;1;18567152
0;0;17213157
0;1;17220210
0;1;18265434
0;1;17228862
0;0;17229844
0;0;18266943
0;1;17238615
0;0;17253314
0;1;17253938
0;0;17078995
1;1;17081989
0;1;17082313
0;0;17082507
0;1;18475777
0;1;17082862
0;0;17083906
0;0;18208804
0;0;17718940
0;1;17720007
0;0;17086187
0;1;17720611
0;1;17088010
0;0;17088460
0;1;17088688
0;0;17090402
0;1;17091465
0;1;17723161
0;1;17092444
0;0;17093281
1;1;17094430
0;0;16027961
1;1;16028213
0;1;16001184
0;0;16001832
0;0;16735723
0;0;16735816
0;1;16478655
0;0;16479349
0;0;16479764
0;0;16738303
0;0;16260789
0;0;16300263
0;1;16509849
0;1;16480144
0;1;16300516
0;1;16300812
0;1;16301308
0;1;16302680
0;1;16481044
0;1;16510717
0;0;16741144
0;0;16481975
0;1;16512950
0;0;16512952
0;0;16513239
0;1;16513835
0;0;16514493
0;1;18233272
0;0;18234066
0;1;17826086
1;1;17826788
0;1;17826883
1;1;17233594
0;1;17233903
0;0;16462523
1;1;16172780
0;1;16172879
0;0;16462739
0;1;16691217
0;1;16691263
0;1;16691603
0;0;16174893
0;0;16175643
0;1;16176769
1;1;16176958
0;0;16177029
0;1;16465830
0;1;16468546
0;0;15496229
0;1;17512933
0;0;15501327
0;0;15506753
0;1;16469909
0;1;16470078
0;0;16471270
0;1;16473287
0;1;15513225
0;1;15515807
0;0;17402874
0;1;17248820
0;0;17253242
0;1;17403126
0;1;17516033
0;0;17820672
0;0;17003366
0;1;17003951
0;0;17004148
0;0;18229907
0;1;18826167
0;0;17004180
1;1;17005488
0;1;17531606
0;1;18159770
0;1;17532976
0;1;16231678
0;0;16231802
0;0;16231853
0;0;17534547
0;0;18164397
0;0;18164497
1;1;18304925
0;0;18579575
0;1;18537087
0;0;18338273
0;0;18338275
0;0;18338855
1;1;18339158
1;1;18339740
0;0;18340067
0;0;18584935
0;1;18585425
1;1;18345866
0;0;16136841
0;1;16212794
0;1;16212835
0;0;16213113
0;1;16137173
1;1;16137428
0;0;16213388
0;0;16213491
0;0;16116731
0;1;16139280
0;1;16034649
0;0;16117810
0;0;16213632
0;1;15554534
0;1;15558272
0;1;16079935
0;1;16000363
0;1;16081270
0;1;16081312
0;0;18111250
0;1;18111607
0;0;18112534
0;0;17108731
0;0;17109241
0;0;17111478
0;0;17111804
0;0;16652515
0;1;16652807
0;1;18115435
0;1;16652949
0;1;16653063
0;0;16653841
0;0;16653844
1;1;16653940
0;0;16654148
0;1;17122726
0;1;16654268
0;0;16654354
1;1;16654689
1;1;16654707
0;1;16654724
0;1;16654844
1;1;16259550
0;1;16259870
0;1;16180123
0;1;18635555
0;1;16655204
0;0;16150972
0;0;16180696
0;0;16655495
0;1;16413773
0;1;16156728
0;0;16413791
0;0;16413926
0;0;18416168
0;1;18417967
0;1;16655993
0;1;16181705
1;1;16656210
0;0;16257995
0;0;16258004
0;1;16656279
0;1;16260636
1;1;16260871
0;1;16656470
0;1;16656476
0;1;16414344
0;0;16414920
0;1;16656494
1;1;16656740
0;1;16181860
0;1;16657023
0;1;16182572
0;0;16657188
1;1;16300364
0;0;16300749
0;0;16415575
0;1;16417095
0;1;16183638
0;0;16301153
0;0;16301314
1;1;16303135
0;0;16417555
0;1;16417669
0;1;16417845
0;1;16258550
0;1;16258674
0;1;16258814
0;0;16184265
1;1;16185031
0;1;16305019
0;0;18263206
0;1;18263309
0;1;18263481
0;1;18736290
0;0;18425302
0;0;16379106
0;1;16492512
0;1;18268639
0;0;18269001
0;0;18269611
0;1;18271068
1;1;18272346
0;1;16493813
1;1;16494416
0;1;16494657
0;1;18273535
0;0;18273781
0;1;18651948
0;0;16499332
1;1;16499638
0;0;16330138
0;1;16330470
0;0;16330836
0;1;18361418
0;1;18361735
0;0;18519256
0;1;16410837
0;1;18549423
0;1;18549500
0;1;18183713
1;1;18550290
0;1;16411241
0;1;18662842
0;1;18662909
0;0;18663195
0;1;18358257
0;0;18663907
0;1;16046848
0;1;16308754
0;0;16308774
0;0;18131356
0;1;17036169
0;0;18430899
0;1;18431325
0;0;16309096
1;1;16309310
0;0;16309488
0;1;16310806
1;1;16310842
0;0;16311782
0;1;16311934
0;0;16312899
0;0;18134317
0;0;16313063
0;0;16313257
1;1;16313741
1;1;18575799
0;0;18576132
1;1;18661812
0;0;18577740
0;1;18662143
0;0;18578605
0;1;18663077
0;0;17008640
0;1;17103483
1;1;17103561
0;1;17104002
0;1;17008906
1;1;17009909
0;1;16458841
0;0;17406130
0;1;17105843
0;1;16460724
0;0;16460736
0;0;16015584
0;0;17109168
0;1;17109227
0;0;17406497
0;1;17009983
0;1;17010548
0;0;17010743
0;0;17011070
0;1;17109941
0;1;17110550
1;1;16461514
0;0;16461539
0;0;16461865
0;0;16050212
0;0;16050668
0;1;16053330
0;0;16053633
0;0;16054502
0;1;16056046
0;0;16056181
0;1;16062929
0;0;16063763
1;1;16064091
0;0;16064203
0;0;16064251
0;1;17260912
0;0;18277415
0;0;17278010
0;1;17283222
0;1;18282269
0;0;17290592
0;1;18290172
1;1;16332309
0;1;18571251
0;1;18575182
0;1;17545080
0;0;17545358
0;1;17547753
0;0;17547776
0;0;17552752
0;0;17554268
0;1;16181273
0;0;17562803
0;0;17562903
0;0;16181709
0;1;17698145
0;1;17698623
0;0;18110207
1;1;16183581
0;1;16183670
0;0;17836521
0;0;17301848
0;1;16183812
0;0;16183963
0;0;16184217
0;1;16184376
0;0;18111745
0;1;16186250
0;0;17094968
0;0;17096540
0;1;17100209
0;1;17728736
0;0;17104066
0;1;17107355
0;0;17108154
0;0;17108328
0;1;17108395
0;0;17108435
0;0;17108754
0;1;17109273
0;0;18211281
0;1;17109454
0;0;17110933
0;1;17111127
0;0;17111269
0;1;16743911
0;0;16514569
1;1;16516150
0;1;16483178
0;1;16483710
0;0;16031273
0;0;16744170
0;1;17000576
0;0;17002416
0;1;17002728
0;1;16485590
0;1;16032249
1;1;16032399
1;1;16307532
0;1;16308257
0;0;16308459
0;0;16308543
0;1;16308663
1;1;16033047
1;1;16518476
0;0;16486762
0;0;16309858
0;1;16310191
0;0;16486888
0;0;16487292
0;1;16487967
0;0;16519118
0;0;16519280
0;1;17827448
0;0;17827468
0;0;18240946
0;0;18241859
0;0;18242448
0;1;18245054
0;0;17821089
0;1;16476537
0;0;16476719
0;0;17260124
0;1;16695865
0;0;18247226
1;1;17267470
0;0;17272927
0;0;16179945
0;1;16478354
1;1;16478485
1;1;16697009
0;0;16480763
0;1;16697124
0;0;16698023
0;0;16698238
0;0;17276718
0;0;16698275
1;1;16698699
0;0;17282320
0;1;15529554
0;0;15532443
0;1;17821179
0;1;15546262
0;0;17821201
0;0;16485644
0;1;16699162
1;1;16700964
0;1;16181354
0;0;16181771
0;0;16182098
0;1;16074474
0;1;16182369
0;0;17301296
0;1;17403781
0;0;16492314
0;0;17403955
0;1;16493447
0;0;17527799
0;1;17528185
0;1;17528553
0;1;16182894
0;1;16183550
0;1;16183596
0;0;16701771
0;1;17313971
0;1;16184683
0;0;17821707
0;1;16186109
0;1;18235815
0;1;17008244
0;0;17011064
0;1;18241314
0;1;17011433
0;1;17013924
0;1;17017168
0;1;18827747
0;0;18242937
0;1;18828343
0;1;18673618
0;1;17537538
0;0;17537604
0;1;18166860
0;1;17537869
0;0;17538468
0;1;17538716
0;1;18166999
0;0;18167199
1;1;18167515
0;1;15547884
0;0;16305294
0;1;16305356
0;0;16418321
1;1;16418568
0;1;16418575
0;0;16185559
0;1;16185625
0;0;16185787
0;0;16306605
0;0;16419674
0;0;16419939
0;0;16306844
0;1;16186467
0;1;16260193
0;1;16260329
0;0;16420684
0;1;16308474
0;1;16139568
1;1;16308757
0;0;16139935
0;0;16260686
0;1;16308972
0;1;16140973
0;1;16141338
0;1;16119116
0;0;16119146
0;1;16119610
0;1;16310020
0;0;16422653
0;1;16142445
0;1;16142576
1;1;16036183
0;0;16036417
0;1;16143485
0;0;16657921
0;1;16143506
0;1;16143800
